Region,Product_Category,Size,Age,Income,Price
North,A,1727.6180310702168,8,42516.148561980226,464.588380495839
North,B,2874.0905090549145,43,31886.49376077612,312.4358619246939
South,C,1222.5851605587432,46,73627.14594958579,316.77808122864957
East,C,2983.585123423903,49,69059.93483079536,209.7160973946545
West,B,1073.3236735102137,13,62320.81407879456,73.39520838996837
North,C,1020.2709474925834,40,43564.000034725075,64.28469441784488
West,A,1861.9713074979732,46,46564.230664488554,240.50081486893887
North,B,2605.1123457902136,43,97097.03021138124,88.05442014375703
North,A,2373.758797954357,9,31428.286184467426,323.08112999306263
South,C,2308.842338239913,40,55440.42654739724,446.43785253784586
East,C,1206.582352880327,46,32716.875349330916,447.311667433425
South,C,556.2919401758094,47,43409.85374025258,346.5704345595046
East,A,904.370725360631,33,95319.54007325704,145.05432416281894
West,C,1373.6832528479313,12,40469.39434328224,438.34857411149244
East,B,2929.2093764255014,37,72054.97159170732,448.7420458909437
West,B,2799.443644934699,25,54286.15516842945,138.49411322883142
North,C,1001.6114681652481,46,74313.36856404203,381.84173859680476
West,B,2314.0561949617395,25,89650.00009773992,178.93379701720534
West,A,1947.5421422584536,16,50058.10872617157,411.18814055881836
North,A,624.6066252193157,16,35503.619249413176,498.75705495662123
West,C,1429.2640282464743,39,44292.592395425265,63.51170239822677
West,B,1715.1843509147564,35,60736.314943147896,453.81463960591935
North,B,2168.9353083752544,23,66054.47034347753,330.18374011939613
North,C,1237.2627900361085,8,95932.6690454584,488.0221786241695
North,A,2834.5465726362054,46,31127.138483008082,259.2542828868924
East,C,1629.6976417591738,3,83033.89511769908,431.3245687571182
North,B,1121.324060292413,24,35075.68150940767,78.07733086922475
North,B,1291.070218118119,43,35454.54737289276,200.8755725352331
West,C,2379.7135715474105,22,75789.26042458642,80.15744198804448
South,A,2100.7134189364083,14,93625.27896732121,488.9044100655817
South,A,2355.4450536144504,22,50138.743390160525,417.63825827232654
East,C,1230.8545633022495,34,48851.43252408022,433.6463395606867
East,B,1317.1215462588611,36,73239.82766501576,472.0843541452524
South,A,1491.7977913769628,31,84339.65816044959,88.29656875390341
South,C,971.48249623751,21,90827.13838074963,223.51891663100002
North,B,2227.61136234062,5,47479.43040094858,81.96570006980096
West,A,1323.3737851946216,19,81813.9425370756,144.85689569751287
North,A,1315.5905603548533,42,51504.84633458928,153.21459966695255
East,C,1173.4124247178497,21,68136.83442031578,261.0982449714104
South,B,1632.0695117535633,2,43359.67299058588,170.85297535413918
East,A,2429.9401980855264,3,40220.141685815164,95.44014806799248
North,C,2589.021763645683,47,95471.24850936863,125.37099009234846
East,A,2511.2696942080665,30,68303.94752831929,116.27400359844091
East,B,2052.9839440297173,34,30321.268289513868,487.88455906053423
West,A,1201.0688376456956,25,85540.55808802396,391.68162811331314
East,B,2337.138014520944,35,78360.90924219512,485.49265937130286
North,A,598.4048543553217,29,52811.79632042476,247.88321892855885
West,A,2495.381018276121,12,62477.49977446263,175.26581674819545
East,C,2450.5689101664366,23,61491.5648118831,409.231938744134
North,A,2175.0027829411947,28,49233.87866459672,196.81426311851607
South,B,744.8136249639443,46,98638.99280681415,184.72251816740672
West,C,2993.3533388207443,17,68071.95579109222,154.62769649352404
East,B,2391.0229810024885,16,92809.56086668684,108.3555402009059
East,B,2337.017077519732,49,70974.87699632201,165.4083774575447
West,C,660.0196313232788,9,78312.8186497954,209.89388681324945
North,B,1496.7628164322464,3,32067.97104339609,353.2973936655787
East,A,715.4324991174536,22,65827.2984576071,78.15417899875321
North,C,1402.592517022602,31,80489.37480217674,144.72812284940431
West,A,1926.2138858929584,14,38530.41267666224,414.0606381312544
East,A,2697.1804708915383,3,77482.74737743962,116.11486561269685
South,B,1207.3443324862421,38,35899.05588533331,204.1903159351347
South,B,2058.5366312056867,23,86491.60424661843,439.096514836163
South,A,911.6298058620141,21,98444.86881233925,119.71639001454919
West,C,1384.9096423555602,24,73871.42208254768,87.23157602818546
East,A,2868.0936880908316,32,35395.45249482336,268.0420977860049
West,A,2369.102288956829,45,71072.74146489016,186.0887800753414
East,B,1864.5144104679293,5,81860.41558583076,303.53376401773437
South,B,1129.241997890404,33,95316.71973573428,411.7122007175638
South,A,1449.2630566097218,44,33182.108426365456,111.71681966873442
North,A,891.7333346312862,47,84252.96161689116,311.31458804942827
West,B,1383.6679827426522,19,39280.71948325024,277.47894217543876
West,A,876.5820657179809,34,85341.04640605176,114.8354537059398
North,B,2488.2675825277856,3,92209.72001108094,330.7993184880421
South,A,701.8977248557205,39,90286.9982003117,173.13818803734722
South,C,973.5136995177627,28,75701.1210220173,269.5254433448056
West,C,2227.9168244518846,11,65053.594016021736,87.02254592467784
East,A,2756.2917810514473,10,91221.06986805046,256.8128257461304
South,B,2911.4790244190044,40,66334.9882177532,187.90856061926914
North,A,2590.057291851942,2,43307.77895842443,420.07154503340945
North,A,1028.6794409155623,46,95998.31224729645,75.64042714881572
North,B,1214.2782145801243,45,56130.346191383935,238.37327371324847
West,A,2676.880882496382,39,73704.43197109044,256.2941408591471
West,B,2723.3324118602773,27,43940.206559593316,376.2527343346034
West,A,2101.6329145502814,9,37737.77451940927,308.42940879059495
West,B,1284.102747967175,39,68572.69151531474,350.24555173738145
North,A,1060.1416576149418,1,68821.61848834739,399.6721785432903
North,C,2630.706748156866,33,55881.96376508383,437.99133814618494
West,B,1013.1374961243895,38,51821.69728492027,191.24397352511173
West,C,2154.510876706043,33,56192.14412744545,292.11021741375635
North,B,2919.8833568353302,48,85660.19199037511,428.0486352976399
West,B,2263.228481249486,3,55041.43543476632,495.2530089342754
West,B,1144.175782911494,32,94496.08715586187,450.2836899696934
West,B,1206.264753186112,13,37907.372745375615,217.16026818096955
West,A,732.2369385522635,21,95210.34063641398,137.82493274839268
South,A,2215.5937249020303,4,78268.36038766368,270.2266418329649
West,B,1796.0892036594985,17,54104.56478411872,383.73865332621904
North,A,1016.1792488404177,42,30479.865629342847,271.65608183898394
North,B,1069.1707513735753,4,86170.2135408004,267.4313884911508
North,B,522.5613869179577,20,97852.92240801067,427.2036894868103
North,C,2946.048497766615,12,98770.75526390556,212.63170058023385
West,B,2570.045463852329,26,59638.36471657947,436.9076036652405
South,B,1485.4248763205578,45,34935.30768758677,233.0621604282756
East,A,2865.2246269852294,36,51962.76500195703,197.70489755525273
East,B,2192.7998478860036,16,51681.81610094025,254.29546003986457
East,B,2378.6563390695337,7,37166.68693603775,393.10113140369083
East,C,2199.888749684351,33,66730.16182966022,106.70091253879743
North,A,2392.1220798857266,48,72320.49349390648,138.38864714240782
West,A,927.3473203389417,2,81017.33548139171,478.15017154839137
West,C,1905.994993836995,33,33570.962119593416,128.9712323216108
East,B,2623.440688471144,14,49277.81308500742,305.4772930689745
East,C,548.8564599251459,20,54864.24515909223,310.69150999787206
South,A,808.6073834713527,37,92456.89517709264,270.3310079226102
South,C,1114.0995241527228,27,93097.4408077021,340.1353618595684
South,A,1236.8167418191924,47,48198.03048836898,153.4220266089283
North,C,956.7596664768375,42,64113.17401779465,298.6980204995367
West,B,2060.825974827665,21,59732.94541688358,217.47796486110371
North,B,1235.0476779843589,2,66869.53039906445,347.7502668331351
North,A,895.2496092839788,43,50028.034946326086,113.55059451791726
West,C,2764.565455467001,16,62404.515320601575,306.8948375777643
South,A,2237.586328868324,19,40175.92864730154,133.37165992249567
West,B,1115.1468664378117,4,79668.5314542414,175.38937840176638
East,A,1402.3840832779297,10,55881.83293177039,148.41941014561246
South,B,2351.9639072217465,22,67969.16850535145,132.2770009409677
West,A,2477.2751839261973,12,72322.08522518974,421.56992820230016
North,C,941.0904135505727,2,88556.7987359444,178.56840544740066
West,B,2841.4402101843293,2,35723.155784504226,467.2057018390022
South,A,2463.1798474750303,41,63791.8104616497,486.4669364053359
East,B,2642.0360928346345,44,92585.04562123906,307.0672114716938
North,C,859.6470174082483,34,53085.82566481293,114.35050519957687
East,B,858.4178805334576,18,61116.83204773726,218.54670952081156
East,C,1263.4221105634188,16,35955.20741823844,408.9795185066963
North,B,661.6160490624325,19,82547.13425908811,215.3258279136817
West,C,727.6683171394272,47,35951.510340948844,89.15774823625495
West,B,858.0178887998431,25,74168.46389931816,300.55320991768457
East,C,2281.074331712368,30,56197.15746794386,430.3043831732156
West,A,575.5757291029979,48,53671.16626218126,408.16687421457607
South,A,708.1119534215014,6,70985.2585506054,128.80541305865896
East,B,2860.4588404642036,27,69736.84649958959,352.74407648561004
East,C,709.1417041808602,15,58381.708482800925,149.2269185460412
East,A,1843.6559256725045,31,49484.11974911398,148.1933905484775
South,B,2106.4329806568567,44,65571.81320128887,443.33229798733333
East,A,2896.483784288238,22,48697.18195863145,162.3510287331036
West,C,2749.50679477911,12,37184.89297870953,168.46130593310505
West,B,1601.7069179665052,10,85940.67131120386,50.2940258425848
West,C,2855.4101532912623,21,79161.69378393964,441.8010653564829
West,C,1580.6646869947954,47,35904.56739109828,406.66766594411064
East,C,2174.7967886765805,31,41382.39226226695,332.2980207908051
South,A,1149.0201767954836,36,37011.667565102136,387.619593772479
North,B,2091.6113147238584,10,85349.71576396449,118.42185534102131
West,C,1845.4723615216637,19,84100.96041803903,256.2456175644089
North,A,2017.0776068856132,23,58562.42340769111,208.04872430695139
North,C,2206.6280033341536,46,87498.05519337131,92.19943681565742
East,A,933.6382502553438,10,98177.12347628905,268.7587183467158
West,B,1253.157002439155,49,97932.69575779623,464.3328426541859
West,B,2340.60346731382,27,98660.02299423354,68.02660357281252
West,B,909.559965676706,43,89246.92759235481,181.15741107220725
North,B,1360.6003467973771,2,45189.15751492511,143.39342129256656
West,C,2166.196727732732,11,34019.261861773004,157.16599414956335
West,A,2844.127462979184,8,86816.19129323086,458.7955483457189
South,B,688.2505169989101,19,51598.06235623814,260.6310744054306
East,C,1791.4019977266757,16,53642.76373441754,259.83473582291845
West,B,704.7633480943847,4,35109.69194589907,392.25903910487705
West,B,1447.8298773788515,14,80029.79341301843,119.52149180221662
East,B,938.4662602183635,22,60153.017515396255,269.26940934502284
East,A,2123.5960564462835,17,44298.58529479243,243.49334635447687
North,A,2394.581379886735,43,75672.26746788429,318.6098107459953
North,A,1118.3580163972092,26,98591.88433977352,499.8009664626974
North,B,2282.2178726318652,35,64888.02179469695,396.2520023369212
East,C,1617.0473446416993,36,72445.91385658388,229.03956635784223
South,C,1208.9500759726752,45,41400.01471618244,422.39887352332113
West,C,1808.5041717168363,49,41267.009903281745,126.81876349061608
East,B,1449.125359552414,30,62076.89932396512,63.708658839032054
South,A,1074.9906363881169,21,89133.22546582005,142.00176760892288
East,C,2392.1119903249605,20,93640.5014875599,203.18520025141686
South,B,2493.8103723382574,42,74922.61775301804,279.76134085680195
East,B,2500.780601887509,26,55236.380459798514,326.80811324353994
East,C,1455.3569900892364,12,82502.75073813737,459.7725727464898
South,C,923.8211285234322,8,50435.8279961057,279.4343042977059
South,B,2601.028203768696,35,45368.71589847687,275.57404008157823
South,C,1323.1596912155333,29,85679.92831771227,72.60935442034196
South,B,2370.167005630049,42,82592.26067887974,65.71019869530072
South,C,2543.6264026102867,7,91747.37707385785,298.0219828623674
South,A,2420.3812440068946,10,70353.87377366654,247.18037596175503
South,B,1474.5150767270193,39,92770.02081371174,427.63117774113437
South,A,2845.041816473176,20,31853.485488804723,122.30581312033033
East,C,2150.406042007623,28,47760.109570003,61.23724795267232
South,B,1939.365710803308,14,86311.81728741969,252.06744556855665
South,C,2244.772755187534,12,59656.07353004241,156.86535053851588
East,B,611.8178081634752,8,46757.233845884395,72.32646800247684
East,C,1476.287431946595,7,85729.73521935902,376.06922908143304
North,A,2703.042884615527,5,87558.74054658576,100.21684998076137
North,A,902.6992537392854,1,61937.96062420588,323.74377500349726
South,C,1536.0016193408242,47,62661.54810618394,176.47238757510013
South,A,1513.1199779299272,9,84665.53639398539,128.0732226597599
North,A,1390.1042767575614,44,83993.16759238593,220.88818531369287
North,C,1905.87832214745,18,90659.47560537292,410.65059930032913
West,B,2990.4951239642364,43,75187.28258385835,226.44210960705772
West,C,1139.6221219665745,42,43012.40217909368,387.8463421449751
South,B,2262.3928064374786,10,68479.89625492808,106.4688335596178
West,A,2394.9874944391768,1,56766.92636581391,397.7471388492856
North,A,1961.2461991991556,20,31892.738047768962,156.6199962079919
South,A,743.6892197529525,43,43755.200345112724,354.82690844999274
East,A,1930.9337433632431,29,44390.47088978539,304.60169967844837
East,A,2883.661189181218,2,35763.55365917873,468.1151227452593
North,B,1355.1503609716838,26,61732.37188878394,224.2951330888913
West,B,2099.2203159485707,11,65562.45639127123,79.7743349754982
East,B,2898.4943310631206,25,53800.82720122983,58.619968498063805
West,C,2494.9757030868673,34,58865.14579558799,422.0863524377389
East,A,2220.7693242426076,41,68464.45347134434,286.1310369476445
West,A,2927.8721969207854,1,38433.84396663164,398.8598233257272
East,A,926.4573882470005,31,69359.69152262653,155.4915200051816
East,C,2431.8719712495968,38,79694.74929837693,205.2876854809552
South,C,1517.0894183069336,22,91233.33964808803,63.546742495093525
South,C,1401.0792192012607,2,51110.15954542887,482.6715460583505
North,A,1801.681286004901,47,82318.66233648457,350.54055801536606
East,B,584.3776469436456,1,72421.45905312266,469.9422894916878
West,C,1281.324052320907,24,65195.93223038081,169.47338334308256
East,C,915.5387363085297,36,94368.88821966603,325.1586250515474
West,B,846.7272485432618,45,73400.47100307439,355.32498573168704
West,C,1343.3512750502455,36,55624.85953991556,192.8973651159148
East,B,2505.6608950267732,47,79905.30496247046,431.64915575703355
West,A,1002.7776696376718,34,97191.38905683922,476.2226583051115
North,B,1828.5394610810242,9,94272.48644590832,448.18480296320195
South,B,2371.640485087887,12,98618.88674661906,382.5801391727176
West,A,1102.4288372627966,46,36655.840072592546,174.8591058762293
East,C,2810.5082393894295,20,61041.0589185961,176.72721894753428
South,A,2666.2447583290086,4,60288.25036831967,483.51214420071705
North,C,1127.9455293346064,15,56866.80973971593,54.628023171061415
West,C,2974.0951684144848,4,42494.3636539635,372.222487958965
West,B,2172.9277352875406,5,88253.93112294178,367.810773149868
South,A,1215.2500935510009,10,77115.51121730011,330.2102934274088
West,B,2202.59363826392,44,72419.32930604849,495.5489807390896
